month_key,cluster,cluster_label,count,total_reports_month,normalized_rate,pct_change,rolling_mean_rate,max_rate_z
2025-10,-1,Noise,62,268,0.23134328358208955,-7.277611940298501,0.2608055824845539,-0.28368117712004337
2025-11,-1,Noise,1,20,0.05,-78.38709677419355,0.25090246648560127,-1.133486593310891
2024-01,0,Cluster 0,16,397,0.04030226700251889,0.0,0.04030226700251889,0.18456895974821233
2024-02,0,Cluster 0,20,357,0.056022408963585436,39.00560224089637,0.04030226700251889,1.0024436213386296
2024-03,0,Cluster 0,22,479,0.04592901878914405,-18.01670146137787,0.04816233798305217,0.4773129899698773
2024-04,0,Cluster 0,23,476,0.04831932773109244,5.204354469060357,0.04741789825174946,0.6016740244843487
2024-05,0,Cluster 0,31,487,0.06365503080082136,31.73823765735202,0.05009025182794064,1.3995474145255855
2024-06,0,Cluster 0,21,473,0.04439746300211417,-30.253017799904512,0.052634459107019284,0.3976304607582311
2024-07,0,Cluster 0,22,447,0.049217002237136466,10.855438372216897,0.05212394051134265,0.6483774979432673
2024-08,0,Cluster 0,22,458,0.048034934497816595,-2.4017467248908297,0.05242316534669067,0.5868778464345479
2024-09,0,Cluster 0,26,366,0.07103825136612021,47.888723298559356,0.04721646657902242,1.7836755627475702
2024-10,0,Cluster 0,10,415,0.024096385542168676,-66.07970342910102,0.05609672936702443,-0.6585773583947756
2024-11,0,Cluster 0,17,368,0.04619565217391304,91.71195652173911,0.04772319046870183,0.491185173177684
2024-12,0,Cluster 0,10,391,0.02557544757033248,-44.63667820069204,0.04711009636073399,-0.5816259314450896
2025-01,0,Cluster 0,12,403,0.02977667493796526,16.42679900744417,0.03195582842880474,-0.3630479173230125
2025-02,0,Cluster 0,15,451,0.03325942350332594,11.696230598669622,0.03384925822740361,-0.18185032945430718
2025-03,0,Cluster 0,25,510,0.049019607843137254,47.38562091503269,0.029537182003874573,0.6381076241983741
2025-04,0,Cluster 0,20,528,0.03787878787878788,-22.72727272727273,0.03735190209480949,0.058482174202513344
2025-05,0,Cluster 0,6,475,0.01263157894736842,-66.65263157894736,0.040052606408417034,-1.2550589192575803
2025-06,0,Cluster 0,3,513,0.005847953216374269,-53.703703703703695,0.03317665822309786,-1.6079918388733054
2025-08,0,Cluster 0,1,526,0.0019011406844106464,-67.49049429657794,0.01878610668084353,-1.8133333664457167
2025-09,0,Cluster 0,1,501,0.001996007984031936,4.990019960079839,0.006793557616051121,-1.8083976883350534
2024-01,1,Cluster 1,2,397,0.005037783375314861,0.0,0.005037783375314861,-1.4669093700223026
2024-02,1,Cluster 1,9,357,0.025210084033613446,400.4201680672269,0.005037783375314861,0.8394341882691219
2024-03,1,Cluster 1,5,479,0.010438413361169102,-58.594293667362564,0.015123933704464153,-0.8494434503149071
2024-04,1,Cluster 1,7,476,0.014705882352941176,40.88235294117648,0.01356209359003247,-0.36153432254107687
2024-05,1,Cluster 1,10,487,0.02053388090349076,39.63039014373717,0.01678479324924124,0.3047935863314398
2024-06,1,Cluster 1,7,473,0.014799154334038054,-27.92811839323467,0.01522605887253368,-0.35087033153599695
2024-07,1,Cluster 1,3,447,0.006711409395973154,-54.650047938638544,0.016679639196823328,-1.275560021372463
2024-08,1,Cluster 1,4,458,0.008733624454148471,30.13100436681222,0.014014814877833992,-1.0443557203903688
2024-09,1,Cluster 1,8,366,0.02185792349726776,150.27322404371586,0.01008139606138656,0.4561742919231349
2024-10,1,Cluster 1,6,415,0.014457831325301205,-33.855421686746986,0.012434319115796462,-0.3898945427963538
2024-11,1,Cluster 1,4,368,0.010869565217391304,-24.818840579710145,0.01501645975890581,-0.8001489090978451
2024-12,1,Cluster 1,13,391,0.03324808184143223,205.8823529411765,0.015728440013320088,1.7584361791499699
2025-01,1,Cluster 1,6,403,0.01488833746898263,-55.22046192021379,0.01952515946137491,-0.3406738273160858
2025-02,1,Cluster 1,15,451,0.03325942350332594,123.39246119733924,0.019668661509268718,1.7597328963312162
2025-03,1,Cluster 1,14,510,0.027450980392156862,-17.4640522875817,0.027131947604580264,1.095640803908631
2025-04,1,Cluster 1,4,528,0.007575757575757576,-72.40259740259741,0.025199580454821808,-1.1767371904849693
2025-05,1,Cluster 1,7,475,0.014736842105263158,94.52631578947368,0.022762053823746787,-0.3579946258776363
2025-06,1,Cluster 1,11,513,0.021442495126705652,45.50264550264549,0.01658786002439253,0.4086774514483097
2025-07,1,Cluster 1,8,475,0.016842105263157894,-21.45454545454545,0.01458503160257546,-0.1172952527636765
2025-08,1,Cluster 1,10,526,0.019011406844106463,12.88022813688212,0.017673814165042233,0.1307257742853087
2025-09,1,Cluster 1,7,501,0.013972055888223553,-26.506986027944112,0.019098669077990002,-0.44543431830626046
2025-10,1,Cluster 1,10,268,0.03731343283582089,167.05756929637525,0.016608522665162634,2.223236711172813
2024-01,2,Cluster 2,3,397,0.007556675062972292,0.0,0.007556675062972292,-1.0539841673637176
2024-02,2,Cluster 2,4,357,0.011204481792717087,48.272642390289455,0.007556675062972292,-0.8878853287754515
2024-03,2,Cluster 2,5,479,0.010438413361169102,-6.837160751565763,0.009380578427844689,-0.9227674061952048
2024-04,2,Cluster 2,12,476,0.025210084033613446,141.51260504201684,0.00973319007228616,-0.25015574541431385
2024-05,2,Cluster 2,3,487,0.006160164271047228,-75.564681724846,0.015617659729166546,-1.117572739291968
2024-06,2,Cluster 2,11,473,0.023255813953488372,277.5193798449612,0.013936220555276595,-0.3391412686740075
2024-07,2,Cluster 2,18,447,0.040268456375838924,73.15436241610738,0.018208687419383016,0.4355105583068555
2024-08,2,Cluster 2,22,458,0.048034934497816595,19.286754002911223,0.02322814486679151,0.7891485362903874
2024-09,2,Cluster 2,16,366,0.04371584699453552,-8.991554893194243,0.037186401609047966,0.592483671289091
2024-10,2,Cluster 2,18,415,0.043373493975903614,-0.7831325301204783,0.04400641262273034,0.576895005826564
2024-11,2,Cluster 2,9,368,0.024456521739130436,-43.6141304347826,0.045041425156085245,-0.284468369736462
2024-12,2,Cluster 2,8,391,0.020460358056265986,-16.33986928104575,0.037181954236523186,-0.46642925629330834
2025-01,2,Cluster 2,10,403,0.02481389578163772,21.27791563275434,0.029430124590433347,-0.268195738591279
2025-02,2,Cluster 2,7,451,0.015521064301552107,-37.450110864745014,0.023243591859011384,-0.6913345259213537
2025-03,2,Cluster 2,6,510,0.011764705882352941,-24.20168067226891,0.020265106046485275,-0.862376145441006
2025-04,2,Cluster 2,8,528,0.015151515151515152,28.787878787878785,0.017366555321847593,-0.7081615371009491
2025-05,2,Cluster 2,17,475,0.035789473684210524,136.21052631578948,0.014145761778473404,0.23156504302774114
2025-06,2,Cluster 2,16,513,0.031189083820662766,-12.85403050108932,0.020901898239359545,0.022091386663832525
2025-07,2,Cluster 2,15,475,0.031578947368421054,1.2500000000000178,0.02737669088546282,0.039843391440435076
2025-08,2,Cluster 2,21,526,0.039923954372623575,26.425855513307983,0.03285250162443145,0.41982404121185474
2025-09,2,Cluster 2,9,501,0.017964071856287425,-55.00427715996579,0.03423066185390247,-0.5800948831532499
2025-10,2,Cluster 2,21,268,0.07835820895522388,336.1940298507463,0.02982232453244402,2.169885248161347
2025-11,2,Cluster 2,2,20,0.1,27.61904761904761,0.04541541172804497,3.155320229734161
2024-01,3,Cluster 3,10,397,0.02518891687657431,0.0,0.02518891687657431,0.7929397395670215
2024-02,3,Cluster 3,7,357,0.0196078431372549,-22.15686274509804,0.02518891687657431,0.1962737912378237
2024-03,3,Cluster 3,16,479,0.033402922755741124,70.35490605427974,0.022398380006914603,1.6710893280496737
2024-04,3,Cluster 3,15,476,0.031512605042016806,-5.659138655462181,0.02606656092319011,1.4689977119943833
2024-05,3,Cluster 3,11,487,0.022587268993839837,-28.32306639288158,0.02817445697833761,0.5148006620927088
2024-06,3,Cluster 3,6,473,0.012684989429175475,-43.84009225446858,0.029167598930532588,-0.5438402559525348
2024-07,3,Cluster 3,5,447,0.011185682326621925,-11.81953765846383,0.022261621155010708,-0.7041293931268643
2024-08,3,Cluster 3,2,458,0.004366812227074236,-60.96069868995634,0.015485980249879079,-1.4331266765378488
2024-09,3,Cluster 3,5,366,0.01366120218579235,212.8415300546448,0.009412494660957211,-0.43947451247663905
2024-10,3,Cluster 3,3,415,0.007228915662650603,-47.084337349397586,0.009737898913162837,-1.1271426060222927
2024-11,3,Cluster 3,9,368,0.024456521739130436,238.31521739130434,0.008418976691839062,0.7146402474538907
2024-12,3,Cluster 3,10,391,0.02557544757033248,4.575163398692794,0.015115546529191129,0.8342632758114443
2025-01,3,Cluster 3,9,403,0.022332506203473945,-12.679900744416873,0.019086961657371174,0.4875642755096505
2025-02,3,Cluster 3,4,451,0.008869179600886918,-60.28578467602858,0.024121491837645618,-0.9517839413762843
2025-03,3,Cluster 3,1,510,0.00196078431372549,-77.8921568627451,0.01892571112489778,-1.6903522560013118
2025-04,3,Cluster 3,6,528,0.011363636363636364,479.54545454545456,0.011054156706028785,-0.6851045389117724
2025-05,3,Cluster 3,13,475,0.02736842105263158,140.8421052631579,0.007397866759416258,1.0259479359886015
2025-06,3,Cluster 3,15,513,0.029239766081871343,6.8376068376068355,0.013564280576664478,1.2260112049355973
2025-07,3,Cluster 3,12,475,0.02526315789473684,-13.600000000000001,0.022657274499379765,0.8008767584232308
2025-08,3,Cluster 3,3,526,0.005703422053231939,-77.42395437262357,0.02729044834307992,-1.290231311466438
2025-09,3,Cluster 3,10,501,0.01996007984031936,249.96673320026613,0.020068782009946707,0.23393099776954301
2025-10,3,Cluster 3,2,268,0.007462686567164179,-62.61194029850746,0.016975553262762715,-1.102150436961581
2024-01,4,Cluster 4,3,397,0.007556675062972292,0.0,0.007556675062972292,-0.17668051991241077
2024-02,4,Cluster 4,5,357,0.014005602240896359,85.34080298786182,0.007556675062972292,1.2567066117653445
2024-03,4,Cluster 4,8,479,0.016701461377870562,19.248434237995802,0.010781138651934325,1.8559085703457832
2024-04,4,Cluster 4,5,476,0.01050420168067227,-37.10609243697478,0.012754579560579737,0.47845894864161814
2024-05,4,Cluster 4,6,487,0.012320328542094456,17.289527720739216,0.013737088433146397,0.8821249849969637
2024-06,4,Cluster 4,1,473,0.0021141649048625794,-82.8400281888654,0.013175330533545762,-1.3863738238413241
2024-07,4,Cluster 4,2,447,0.0044742729306487695,111.63310961968679,0.008312898375876435,-0.86179843630837
2024-08,4,Cluster 4,5,458,0.010917030567685589,143.99563318777294,0.006302922125868602,0.5702174067391751
2024-09,4,Cluster 4,1,366,0.00273224043715847,-74.97267759562841,0.005835156134398979,-1.2489957003248175
2024-10,4,Cluster 4,2,415,0.004819277108433735,76.38554216867473,0.006041181311830943,-0.785115208979507
2024-11,4,Cluster 4,4,368,0.010869565217391304,125.54347826086953,0.006156182704425931,0.5596674004458329
2024-12,4,Cluster 4,4,391,0.010230179028132993,-5.88235294117646,0.006140360920994503,0.41755260978845693
2025-01,4,Cluster 4,7,403,0.017369727047146403,69.78908188585606,0.008639673784652678,2.004442331769084
2025-02,4,Cluster 4,2,451,0.004434589800443459,-74.46943300601838,0.0128231570975569,-0.8706187077444781
2025-03,4,Cluster 4,2,510,0.00392156862745098,-11.568627450980395,0.01067816529190762,-0.9846466580309878
2025-04,4,Cluster 4,4,528,0.007575757575757576,93.18181818181819,0.008575295158346949,-0.17243909688004413
2025-05,4,Cluster 4,5,475,0.010526315789473684,38.947368421052616,0.0053106386678840045,0.48337419704029405
2025-06,4,Cluster 4,2,513,0.003898635477582846,-62.96296296296296,0.007341213997560746,-0.989743952666652
2025-07,4,Cluster 4,5,475,0.010526315789473684,170.00000000000003,0.007333569614271368,0.48337419704029405
2025-08,4,Cluster 4,1,526,0.0019011406844106464,-81.93916349809886,0.008317089018843404,-1.4337221917026863
2025-09,4,Cluster 4,4,501,0.007984031936127744,319.96007984031934,0.005442030650489059,-0.08169296218156735
2024-01,5,Cluster 5,6,397,0.015113350125944584,0.0,0.015113350125944584,0.36148734493475637
2024-02,5,Cluster 5,5,357,0.014005602240896359,-7.3295985060690905,0.015113350125944584,0.20423195997946766
2024-03,5,Cluster 5,7,479,0.014613778705636743,4.342379958246334,0.014559476183420472,0.2905684137650075
2024-04,5,Cluster 5,8,476,0.01680672268907563,15.006002400960394,0.01457757702415923,0.6018777423186373
2024-05,5,Cluster 5,10,487,0.02053388090349076,22.176591375770016,0.01514203454520291,1.1309834239526866
2024-06,5,Cluster 5,11,473,0.023255813953488372,13.255813953488381,0.017318127432734375,1.5173877993320748
2024-07,5,Cluster 5,8,447,0.017897091722595078,-23.042505592841167,0.020198805848684918,0.756666033430529
2024-08,5,Cluster 5,6,458,0.013100436681222707,-26.801310043668124,0.0205622621931914,0.07573506961659167
2024-09,5,Cluster 5,9,366,0.02459016393442623,87.70491803278688,0.018084447452435384,1.7068115145561664
2024-10,5,Cluster 5,9,415,0.021686746987951807,-11.807228915662648,0.01852923077941467,1.2946437679360343
2024-11,5,Cluster 5,2,368,0.005434782608695652,-74.93961352657004,0.019792449201200248,-1.0124776892431009
2024-12,5,Cluster 5,3,391,0.0076726342710997444,41.176470588235304,0.017237231177024564,-0.6947932870482206
2025-01,5,Cluster 5,5,403,0.01240694789081886,61.70388751033913,0.0115980546225824,-0.022712283042887253
2025-02,5,Cluster 5,4,451,0.008869179600886918,-28.514412416851442,0.00850478825687142,-0.5249322573032229
2025-03,5,Cluster 5,9,510,0.01764705882352941,98.97058823529412,0.009649587254268508,0.7211714770203883
2025-04,5,Cluster 5,3,528,0.005681818181818182,-67.8030303030303,0.01297439543841173,-0.9774086318579517
2025-05,5,Cluster 5,7,475,0.014736842105263158,159.36842105263156,0.010732685535411506,0.30803843789537716
2025-06,5,Cluster 5,1,513,0.001949317738791423,-86.77248677248677,0.012688573036870252,-1.5072726938312282
2025-07,5,Cluster 5,1,475,0.002105263157894737,8.000000000000007,0.007455992675290921,-1.485134753200416
2025-08,5,Cluster 5,2,526,0.0038022813688212928,80.6083650190114,0.006263807667316439,-1.244226821316824
2025-09,5,Cluster 5,1,501,0.001996007984031936,-47.50499001996008,0.002618954088502484,-1.5006445678938594
2024-01,6,Cluster 6,5,397,0.012594458438287154,0.0,0.012594458438287154,-0.512132632877161
2024-02,6,Cluster 6,2,357,0.0056022408963585435,-55.51820728291317,0.012594458438287154,-0.7965819799855388
2024-03,6,Cluster 6,6,479,0.012526096033402923,123.59081419624216,0.009098349667322848,-0.5149136735583859
2024-04,6,Cluster 6,3,476,0.0063025210084033615,-49.68487394957983,0.01024093178934954,-0.7680939903785697
2024-05,6,Cluster 6,4,487,0.008213552361396304,30.32169746748803,0.008143619312721609,-0.6903516121698179
2024-06,6,Cluster 6,5,473,0.010570824524312896,28.699788583509502,0.009014056467734196,-0.5944557788840829
2024-07,6,Cluster 6,4,447,0.008948545861297539,-15.346756152125284,0.00836229929803752,-0.6604514524676726
2024-08,6,Cluster 6,2,458,0.004366812227074236,-51.20087336244541,0.00924430758233558,-0.8468402673270916
2024-09,6,Cluster 6,3,366,0.00819672131147541,87.7049180327869,0.00796206087089489,-0.6910363135728331
2024-10,6,Cluster 6,4,415,0.00963855421686747,17.59036144578314,0.007170693133282395,-0.6323813266364535
2024-11,6,Cluster 6,2,368,0.005434782608695652,-43.614130434782616,0.0074006959184723725,-0.8033943253263359
2024-12,6,Cluster 6,2,391,0.005115089514066497,-5.88235294117646,0.007756686045679511,-0.8163997118860391
2025-02,6,Cluster 6,16,451,0.03547671840354767,593.5698447893569,0.0067294754465432064,0.4187371331809531
2025-03,6,Cluster 6,26,510,0.050980392156862744,43.700980392156865,0.015342196842103273,1.049439746546067
2025-04,6,Cluster 6,23,528,0.043560606060606064,-14.554195804195802,0.030524066691492307,0.7475965475740431
2025-05,6,Cluster 6,11,475,0.023157894736842106,-46.837528604118994,0.04333923887367216,-0.08240307421756085
2025-06,6,Cluster 6,17,513,0.03313840155945419,43.09764309764308,0.039232964318103636,0.323612418361017
2025-07,6,Cluster 6,13,475,0.02736842105263158,-17.411764705882348,0.033285634118967455,0.08888471171402673
2025-08,6,Cluster 6,30,526,0.057034220532319393,108.39426732962853,0.02788823911630929,1.295714625520992
2025-09,6,Cluster 6,30,501,0.059880239520958084,4.990019960079839,0.03918034771480172,1.4114930947007465
2025-10,6,Cluster 6,27,268,0.10074626865671642,68.24626865671641,0.04809429370196969,3.073957861689698
2024-01,7,Cluster 7,3,397,0.007556675062972292,0.0,0.007556675062972292,1.2980285584011733
2024-02,7,Cluster 7,1,357,0.0028011204481792717,-62.931839402427634,0.007556675062972292,-0.8451427952210274
2024-03,7,Cluster 7,2,479,0.0041753653444676405,49.06054279749477,0.005178897755575782,-0.2258160219725338
2024-04,7,Cluster 7,2,476,0.004201680672268907,0.6302521008403339,0.004844386951873068,-0.21395657312309446
2024-05,7,Cluster 7,1,487,0.002053388090349076,-51.129363449691986,0.003726055488305273,-1.1821210657455912
2024-08,7,Cluster 7,4,458,0.008733624454148471,325.3275109170305,0.0034768113690285415,1.828440765630479
2024-09,7,Cluster 7,3,366,0.00819672131147541,-6.1475409836065475,0.004996231072255485,1.5864762571234687
2024-10,7,Cluster 7,1,415,0.0024096385542168677,-70.60240963855422,0.006327911285324318,-1.0215707512773171
2024-12,7,Cluster 7,3,391,0.0076726342710997444,218.41432225063934,0.006446661439946916,1.3502875425109135
2025-01,7,Cluster 7,2,403,0.004962779156327543,-35.318444995864354,0.006092998045597341,0.12904536891027368
2025-02,7,Cluster 7,1,451,0.0022172949002217295,-55.32150776053215,0.005015017327214718,-1.1082536815944453
2025-03,7,Cluster 7,2,510,0.00392156862745098,76.86274509803921,0.004950902775883006,-0.340193817542681
2025-04,7,Cluster 7,1,528,0.001893939393939394,-51.70454545454546,0.003700547561333418,-1.253979325443552
2025-05,7,Cluster 7,4,475,0.008421052631578947,344.6315789473684,0.0026776009738707016,1.6875749717656259
2025-06,7,Cluster 7,2,513,0.003898635477582846,-53.703703703703695,0.004745520217656441,-0.3505290305360975
2025-07,7,Cluster 7,2,475,0.004210526315789474,8.000000000000007,0.004737875834367063,-0.2099701338256338
2025-08,7,Cluster 7,2,526,0.0038022813688212928,-9.695817490494296,0.005510071474983756,-0.3939526440635696
2025-09,7,Cluster 7,2,501,0.003992015968063872,4.990019960079839,0.003970481054064538,-0.3084455285269767
2025-10,7,Cluster 7,1,268,0.0037313432835820895,-6.52985074626865,0.00400160788422488,-0.42592209546941523
2024-01,8,Cluster 8,14,397,0.03526448362720403,0.0,0.03526448362720403,0.9405361365194786
2024-02,8,Cluster 8,5,357,0.014005602240896359,-60.284113645458184,0.03526448362720403,-1.0437318253038137
2024-03,8,Cluster 8,15,479,0.031315240083507306,123.59081419624216,0.024635042934050194,0.5719204368128091
2024-04,8,Cluster 8,10,476,0.02100840336134454,-32.91316526610644,0.026861775317202564,-0.39010223615359196
2024-05,8,Cluster 8,12,487,0.024640657084188913,17.289527720739216,0.022109748561916068,-0.05107382913234774
2024-06,8,Cluster 8,9,473,0.019027484143763214,-22.780126849894287,0.025654766843013585,-0.5749978789195532
2024-07,8,Cluster 8,7,447,0.015659955257270694,-17.698235147899577,0.021558848196432223,-0.8893173183367814
2024-08,8,Cluster 8,11,458,0.024017467248908297,53.3686837180287,0.01977603216174094,-0.1092413122567283
2024-09,8,Cluster 8,7,366,0.01912568306010929,-20.367610531544955,0.0195683022166474,-0.5658321584825041
2024-10,8,Cluster 8,9,415,0.021686746987951807,13.390705679862315,0.01960103518876276,-0.3267867916142213
2024-11,8,Cluster 8,9,368,0.024456521739130436,12.771739130434788,0.021609965765656464,-0.06826071019158074
2024-12,8,Cluster 8,2,391,0.005115089514066497,-79.08496732026144,0.02175631726239718,-1.8735572167467036
2025-01,8,Cluster 8,7,403,0.017369727047146403,239.57816377171213,0.017086119413716246,-0.7297301169676278
2025-02,8,Cluster 8,21,451,0.04656319290465632,168.0709534368071,0.015647112766781112,1.9951385129005867
2025-03,8,Cluster 8,18,510,0.03529411764705882,-24.20168067226891,0.023016003155289743,0.9433021257128599
2025-04,8,Cluster 8,15,528,0.028409090909090908,-19.507575757575758,0.03307567919962052,0.30066539783471014
2025-05,8,Cluster 8,13,475,0.02736842105263158,-3.663157894736835,0.03675546715360202,0.20353103702410397
2025-06,8,Cluster 8,3,513,0.005847953216374269,-78.63247863247864,0.03035720986959377,-1.805152960734949
2025-07,8,Cluster 8,12,475,0.02526315789473684,332.0,0.020541821726032253,0.00702934159115298
2025-08,8,Cluster 8,14,526,0.026615969581749048,5.354879594423312,0.019493177387914232,0.13329849188837226
2025-09,8,Cluster 8,12,501,0.023952095808383235,-10.008554319931552,0.01924236023095339,-0.11534297173236112
2025-10,8,Cluster 8,10,268,0.03731343283582089,55.78358208955221,0.02527707442828971,1.1317815833603564
2025-11,8,Cluster 8,1,20,0.05,34.00000000000003,0.029293832741984393,2.3159242629283256
2024-01,9,Cluster 9,1,397,0.0025188916876574307,0.0,0.0025188916876574307,-0.7246679343018713
2024-02,9,Cluster 9,1,357,0.0028011204481792717,11.204481792717091,0.0025188916876574307,-0.6083665276265113
2024-03,9,Cluster 9,3,479,0.006263048016701462,123.59081419624216,0.002660006067918351,0.8182316875337071
2024-04,9,Cluster 9,3,476,0.0063025210084033615,0.6302521008403339,0.0038610200508460545,0.8344977989396725
2024-05,9,Cluster 9,1,487,0.002053388090349076,-67.41957563312799,0.005122229824428031,-0.9164936117392075
2024-08,9,Cluster 9,1,458,0.002183406113537118,6.331877729257629,0.004872985705151299,-0.8629155179901524
2024-09,9,Cluster 9,1,366,0.00273224043715847,25.13661202185793,0.0035131050707631847,-0.6367507438868296
2024-12,9,Cluster 9,1,391,0.0025575447570332483,-6.393861892583108,0.002323011547014888,-0.7087396981702457
2025-01,9,Cluster 9,1,403,0.0024813895781637717,-2.977667493796532,0.0024910637692429453,-0.74012188052387
2025-02,9,Cluster 9,3,451,0.0066518847006651885,168.0709534368071,0.0025903915907851635,0.97846430602499
2025-03,9,Cluster 9,5,510,0.00980392156862745,47.38562091503267,0.003896939678620736,2.277362125505856
2025-04,9,Cluster 9,2,528,0.003787878787878788,-61.36363636363637,0.006312398615818803,-0.20174112650331405
2025-05,9,Cluster 9,4,475,0.008421052631578947,122.3157894736842,0.006747895019057142,1.7075066567399273
2025-06,9,Cluster 9,1,513,0.001949317738791423,-76.85185185185185,0.007337617662695062,-0.9593791357268227
2025-07,9,Cluster 9,3,475,0.00631578947368421,224.00000000000003,0.004719416386083052,0.839965495335081
2025-08,9,Cluster 9,1,526,0.0019011406844106464,-69.89860583016477,0.005562053281351527,-0.9792320351393403
2025-09,9,Cluster 9,2,501,0.003992015968063872,109.98003992015968,0.0033887492989620933,-0.11761985847106693
2024-01,10,Cluster 10,12,397,0.030226700251889168,0.0,0.030226700251889168,0.24415578149453146
2024-02,10,Cluster 10,7,357,0.0196078431372549,-35.130718954248366,0.030226700251889168,-1.0341848742530797
2024-03,10,Cluster 10,12,479,0.025052192066805846,27.766179540709814,0.024917271694572037,-0.3787722902444412
2024-04,10,Cluster 10,11,476,0.023109243697478993,-7.755602240896353,0.024962245151983305,-0.6126722161701877
2024-05,10,Cluster 10,18,487,0.03696098562628337,59.94026507373529,0.022589759633846577,1.054856094019749
2024-06,10,Cluster 10,10,473,0.021141649048625793,-42.80009396288465,0.028374140463522737,-0.8495391601837875
2024-07,10,Cluster 10,8,447,0.017897091722595078,-15.346756152125284,0.027070626124129388,-1.240131998470761
2024-08,10,Cluster 10,13,458,0.028384279475982533,58.597161572052414,0.025333242132501415,0.022357770897924123
2024-09,10,Cluster 10,11,366,0.030054644808743168,5.884825556956708,0.022474340082401133,0.22344305642046602
2024-10,10,Cluster 10,17,415,0.04096385542168675,36.29791894852137,0.025445338669106924,1.536737632106958
2024-11,10,Cluster 10,6,368,0.016304347826086956,-60.19820971867008,0.03313425990213748,-1.431872903835634
2024-12,10,Cluster 10,17,391,0.043478260869565216,166.66666666666666,0.029107616018838958,1.8394318556337645
2025-01,10,Cluster 10,11,403,0.02729528535980149,-37.220843672456574,0.03358215470577964,-0.10873971328101352
2025-02,10,Cluster 10,17,451,0.037694013303769404,38.09715783108245,0.02902596468515122,1.1431009090504785
2025-03,10,Cluster 10,18,510,0.03529411764705882,-6.366782006920424,0.036155853177712034,0.8541918339582752
2025-04,10,Cluster 10,16,528,0.030303030303030304,-14.141414141414133,0.033427805436876575,0.25334469952738975
2025-05,10,Cluster 10,12,475,0.02526315789473684,-16.631578947368432,0.03443038708461951,-0.35337537681898595
2025-06,10,Cluster 10,17,513,0.03313840155945419,31.172839506172846,0.03028676861494199,0.5946780758122702
2025-07,10,Cluster 10,9,475,0.018947368421052633,-42.823529411764696,0.029568196585740447,-1.1136954724935575
2025-08,10,Cluster 10,19,526,0.03612167300380228,90.64216307562312,0.025782975958414556,0.95381627056068
2025-09,10,Cluster 10,16,501,0.031936127744510975,-11.587351612564344,0.029402480994769702,0.4499435266615328
2025-10,10,Cluster 10,3,268,0.011194029850746268,-64.94869402985076,0.029001723056455292,-2.0470735003925657
2024-01,11,Cluster 11,6,397,0.015113350125944584,0.0,0.015113350125944584,0.33962659721633065
2024-02,11,Cluster 11,8,357,0.022408963585434174,48.272642390289455,0.015113350125944584,1.7626471712856924
2024-03,11,Cluster 11,6,479,0.012526096033402923,-44.10229645093946,0.018761156855689378,-0.16502127434038377
2024-04,11,Cluster 11,8,476,0.01680672268907563,34.17366946778711,0.01668280324826056,0.6699215080254667
2024-05,11,Cluster 11,7,487,0.014373716632443531,-14.476386036960987,0.017247260769304242,0.195359952009989
2024-06,11,Cluster 11,5,473,0.010570824524312896,-26.45726366656599,0.014568845118307363,-0.5463999754978073
2024-07,11,Cluster 11,3,447,0.006711409395973154,-36.51006711409396,0.013917087948610686,-1.2991848046280265
2024-08,11,Cluster 11,3,458,0.006550218340611353,-2.4017467248908297,0.01055198351757653,-1.330625366742435
2024-09,11,Cluster 11,9,366,0.02459016393442623,275.40983606557376,0.00794415075363247,2.188093638538649
2024-10,11,Cluster 11,4,415,0.00963855421686747,-60.80321285140562,0.012617263890336914,-0.7282407261701467
2024-11,11,Cluster 11,4,368,0.010869565217391304,12.771739130434767,0.013592978830635018,-0.4881301459731417
2024-12,11,Cluster 11,4,391,0.010230179028132993,-5.88235294117646,0.015032761122895,-0.6128434010191455
2025-01,11,Cluster 11,5,403,0.01240694789081886,21.27791563275434,0.010246099487463923,-0.1882613019543378
2025-04,11,Cluster 11,6,528,0.011363636363636364,-8.40909090909091,0.011168897378781052,-0.3917608125285021
2025-05,11,Cluster 11,9,475,0.018947368421052633,66.73684210526316,0.01133358776086274,1.0874577351449006
2025-06,11,Cluster 11,7,513,0.01364522417153996,-27.98353909465021,0.01423931755850262,0.05326638226750324
2025-07,11,Cluster 11,4,475,0.008421052631578947,-38.28571428571428,0.014652076318742985,-0.9657162742440496
2025-08,11,Cluster 11,11,526,0.02091254752851711,148.33650190114068,0.013671215074723847,1.470768928532723
2025-09,11,Cluster 11,4,501,0.007984031936127744,-61.82181092360732,0.014326274777212008,-1.0509578299232716
2024-01,12,Cluster 12,3,397,0.007556675062972292,0.0,0.007556675062972292,0.526668180145198
2024-02,12,Cluster 12,2,357,0.0056022408963585435,-25.863678804855272,0.007556675062972292,-0.12327668223849964
2024-04,12,Cluster 12,2,476,0.004201680672268907,-25.0,0.006579457979665418,-0.5890313940910773
2024-05,12,Cluster 12,3,487,0.006160164271047228,46.611909650924034,0.0057868655438665815,0.062260102359857836
2024-06,12,Cluster 12,1,473,0.0021141649048625794,-65.6800563777308,0.005321361946558227,-1.2832323916726147
2024-07,12,Cluster 12,2,447,0.0044742729306487695,111.63310961968679,0.004158669949392905,-0.4983811481600387
2024-08,12,Cluster 12,2,458,0.004366812227074236,-2.4017467248908297,0.004249534035519526,-0.534117083086625
